,marathi_text,label
11635,मला हे पहायचे आहे!,1
11636,"- फॅन्सी अतिथी, आमच्या व्हिलामध्ये तुमचे स्वागत आहे.",1
11637,"अहो, तुम्ही बरे व्हाल.",1
11638,मला माहित होण्यापूर्वी मी ज्युलीबरोबर छान काम करत होतो!,1
11639,...त्याने त्याच्या आयुष्यात पाहिलेली सर्वात सुंदर स्त्री होती.,1
11640,"शांत हो, तू करशील का?",1
11641,आणि मग माझ्या डोळ्यांकडे बघा ... ... अशा प्रकारे मला काहीतरी कळेल ... ... आश्चर्यकारक घडणार आहे.,1
11642,मला वाटते की सर्वोत्तम मार्ग असेल.,1
11643,"""एक गुणवत्ता.""",1
11644,मी तुम्हाला रोज सकाळी ताजे संत्र्याचा रस पिळून देईन!,1
11645,मला आशा आहे की ती ठीक आहे.,1
11646,सूर्यप्रकाश आणि निरभ्र आकाश घेऊन सकाळ आली आहे.,1
11647,"- होय, ते सुंदर आहे.",1
11648,अमेरिकेत स्वागत आहे.,1
11649,"""एक देखणा माणूस प्रवेश करतो.""",1
11650,तू मला खूप आवडतेस.,1
11651,होय करा.,1
11652,"बरं, जर तुम्ही रडत असाल तर ... फोबी, आम्हाला तुमचा अभिमान आहे.",1
11653,ज्युलिया टेबलवर आहे हे सांगताना मला आनंद होत आहे.,1
11654,हा मजेदार शर्ट पहा!,1
11655,"छान स्मित, चांगला ड्रेसर.",1
11656,"हाय, मी बेन आहे.",1
11657,"अहो, काळजी करू नका! मी तुमच्यासाठी लहान आणि गोड ठेवीन.",1
11658,ती मस्त आहे.,1
11659,"सुसान एक प्रेमळ, वचनबद्ध नातेसंबंधात आहे.",1
